Label,Value,Decimals,UnitId,Description,ContextName,From,To
ScripCode,537326,0,,Scrip code,MainD,2024-11-26 00:00:00,2025-2-25 00:00:00
ISIN,INE212P01011,0,,ISIN,MainD,2024-11-26 00:00:00,2025-2-25 00:00:00
NameOfTheCompany,Chemtech Industrial Valves Limited,0,,Name of the company,MainD,2024-11-26 00:00:00,2025-2-25 00:00:00
WhetherCompanyIsSME,false,0,,Whether company is SME,MainI,2025-2-25 00:00:00,2025-2-25 00:00:00
ClassOfSecurity,Equity Shares,0,,Class of security,MainD,2024-11-26 00:00:00,2025-2-25 00:00:00
TypeOfReport,Capital Restructuring,0,,Type of report,MainD,2024-11-26 00:00:00,2025-2-25 00:00:00
DateOfReport,2025-02-27,0,,Date of report,MainI,2025-2-25 00:00:00,2025-2-25 00:00:00
DateOfAllotment,2025-02-25,0,,Date of allotment,MainI,2025-2-25 00:00:00,2025-2-25 00:00:00
ShareholdingPatternFiledUnder,Regulation 31 (1) (c),0,,Shareholding pattern filed under,MainD,2024-11-26 00:00:00,2025-2-25 00:00:00
WhetherTheListedEntityIsPublicSectorUndertaking,false,0,,Whether the listed entity is Public Sector Undertaking (PSU),MainI,2025-2-25 00:00:00,2025-2-25 00:00:00
WhetherTheListedEntityHasIssuedAnyPartlyPaidUpShares,false,0,,Whether the listed entity has issued any partly paid up shares,MainI,2025-2-25 00:00:00,2025-2-25 00:00:00
WhetherTheListedEntityHasIssuedAnyPartlyPaidUpSharesForPromoterAndPromoterGroup,false,0,,Whether the listed entity has issued any partly paid up shares for promoter and promoter group,MainI,2025-2-25 00:00:00,2025-2-25 00:00:00
