sector,stock_name,symbol,overall_score,return_pct,score_rank,return_rank,rank_deviation,rank_deviation_pct,bucket
"Textiles","Alka India Ltd",530889,33.80,331.85,228,1,227,96.19,"Rest"
"Textiles","True Green Bio Energy Ltd",TRUEGREEN,33.04,12.52,229,35,194,82.2,"Rest"
"Textiles","Oswal Yarns Ltd",514460,32.92,-42.29,230,222,8,3.39,"Within 10%"
"Textiles","K G Denim Ltd",KGDENIM,32.62,-13.73,231,124,107,45.34,"Rest"
"Textiles","Garware Synthetics Ltd",514400,32.28,26.20,232,20,212,89.83,"Rest"
"Textiles","Sybly Industries Ltd",531499,32.09,-1.16,233,64,169,71.61,"Rest"
"Textiles","Source Industries (India) Ltd",521036,31.60,20.81,234,25,209,88.56,"Rest"
"Textiles","Patspin India Ltd",PATSPINLTD,31.21,-30.81,235,205,30,12.71,"Within 25%"
"Textiles","Alok Industries Ltd",ALOKINDS,30.52,-19.88,236,152,84,35.59,"Rest"
"Tobacco Products","ITC Ltd",ITC,67.05,-19.76,1,3,2,28.57,"Rest"
"Tobacco Products","Godfrey Phillips India Ltd",GODFRYPHLP,63.69,-40.61,2,6,4,57.14,"Rest"
"Tobacco Products","The Indian Wood Products Company Ltd",540954,61.66,-18.18,3,2,1,14.29,"Within 25%"
"Tobacco Products","NTC Industries Ltd",526723,53.12,-22.34,4,4,0,0,"Exact Match"
"Tobacco Products","Elitecon International Ltd",539533,52.22,-84.63,5,7,2,28.57,"Rest"
"Tobacco Products","VST Industries Ltd",VSTIND,45.87,-14.34,6,1,5,71.43,"Rest"
"Tobacco Products","Sinnar Bidi Udyog Ltd",509887,40.20,-31.04,7,5,2,28.57,"Rest"
"Trading","Eyantra Ventures Ltd",512099,86.91,0.97,1,102,101,30.79,"Rest"
"Trading","Adani Enterprises Ltd",ADANIENT,84.64,-0.97,2,120,118,35.98,"Rest"
"Trading","Cello World Ltd",CELLO,84.19,-23.33,3,215,212,64.63,"Rest"
"Trading","G G Engineering Ltd",540614,80.87,-12.73,4,168,164,50,"Rest"
"Trading","Halder Venture Ltd",HALDER,80.46,-7.81,5,147,142,43.29,"Rest"
"Trading","City Crops Agro Ltd",544000,80.10,10.36,6,78,72,21.95,"Within 25%"
"Trading","Spright Agro Ltd",531205,78.86,-59.18,7,315,308,93.9,"Rest"
"Trading","Maharashtra Corporation Ltd",505523,76.67,-15.56,8,186,178,54.27,"Rest"
"Trading","Dalmia Industrial Development Ltd",539900,75.80,5.46,9,89,80,24.39,"Within 25%"
"Trading","Constronics Infra Ltd",523844,75.65,-18.31,10,198.5,188.5,57.47,"Rest"
"Trading","Naturo Indiabull Ltd",543579,74.75,-11.55,11,162,151,46.04,"Rest"
"Trading","DC Infotech & Communication Ltd",DCI,74.74,11.76,12,76,64,19.51,"Within 25%"
"Trading","Solid Stone Company Ltd",513699,73.97,-22.26,13,210,197,60.06,"Rest"
"Trading","Shree Metalloys Ltd",531962,73.77,28.31,14,46,32,9.76,"Within 10%"
"Trading","Redington Ltd",REDINGTON,73.66,-0.29,15.5,115,99.5,30.34,"Rest"
"Trading","AFLOAT Enterprises Ltd",543377,73.66,-1.81,15.5,125,109.5,33.38,"Rest"
"Trading","Shine Fashions (India) Ltd",543244,73.32,-49.61,17,294,277,84.45,"Rest"
"Trading","Times Green Energy India Ltd",543310,73.30,7.48,18,86,68,20.73,"Within 25%"
"Trading","Royal India Corporation Ltd",512047,72.94,-54.28,19,308,289,88.11,"Rest"
"Trading","Octavius Plantations Ltd",542938,72.46,-5.73,20,138,118,35.98,"Rest"
"Trading","Longspur International Ventures Ltd",504340,72.43,1.59,21,99,78,23.78,"Within 25%"
"Trading","Mega Nirman & Industries Ltd",539767,72.38,81.81,22,21,1,0.3,"Within 10%"
"Trading","Genpharmasec Ltd",531592,72.28,-33.17,23,259,236,71.95,"Rest"
"Trading","Kabsons Industries Ltd",524675,71.09,-29.61,24,242,218,66.46,"Rest"
"Trading","Panth Infinity Ltd",539143,71.04,-22.28,25,211,186,56.71,"Rest"
"Trading","Palred Technologies Ltd",PALREDTEC,70.99,-31.36,26.5,255,228.5,69.66,"Rest"
"Trading","Amanaya Ventures Ltd",543804,70.99,14.75,26.5,73,46.5,14.18,"Within 25%"
"Trading","Rashi Peripherals Ltd",RPTECH,70.74,20.53,28,61,33,10.06,"Within 25%"
"Trading","Race Eco Chain Ltd",RACE,70.63,-49.78,29,295,266,81.1,"Rest"
"Trading","UR Sugar Industries Ltd",539097,70.60,-53.08,30,305,275,83.84,"Rest"
"Trading","Groarc Industries India Ltd",532315,69.96,-1.84,31,126,95,28.96,"Rest"
"Trading","Eureka Industries Ltd",521137,69.81,-43.91,32,291,259,78.96,"Rest"
"Trading","Triveni Enterprises Ltd",538569,69.72,-28.14,33,235,202,61.59,"Rest"
"Trading","AA Plus Tradelink Ltd",543319,69.70,48.86,34,31,3,0.91,"Within 10%"
"Trading","Goblin India Ltd",542850,69.65,-55.68,35,311,276,84.15,"Rest"
"Trading","Indo Euro Indchem Ltd",524458,69.43,17.43,36,70,34,10.37,"Within 25%"
"Trading","Abate As Industries Ltd",531658,68.78,-38.48,37,275,238,72.56,"Rest"
"Trading","Prime Fresh Ltd",540404,68.40,22.75,38,54,16,4.88,"Within 10%"
"Trading","Bonlon Industries Ltd",BONLON,68.30,8.11,39,83,44,13.41,"Within 25%"
"Trading","AVI Polymers Ltd",539288,67.59,192.72,40,6,34,10.37,"Within 25%"
"Trading","MRP Agro Ltd",543262,67.45,-7.10,41,142,101,30.79,"Rest"
"Trading","Unique Organics Ltd",530997,67.37,-22.02,42,209,167,50.91,"Rest"
"Trading","Aryavan Enterprise Ltd",539455,67.29,3.79,43,92,49,14.94,"Within 25%"
"Trading","Omnipotent Industries Ltd",543400,67.05,-42.52,44,287,243,74.09,"Rest"
"Trading","Vama Industries Ltd",512175,66.97,-31.27,45,252,207,63.11,"Rest"
"Trading","Grameva Limited",539120,66.75,34.70,46,40,6,1.83,"Within 10%"
"Trading","Royal Sense Ltd",544143,66.48,-42.86,47,288,241,73.48,"Rest"
"Trading","Sirohia & Sons Ltd",538667,66.40,-10.45,48,160,112,34.15,"Rest"
"Trading","Anand Rayons Ltd",542721,66.08,-58.36,49,314,265,80.79,"Rest"
"Trading","Swiss Military Consumer Goods Ltd",NETWORK,66.07,-33.08,50,258,208,63.41,"Rest"
"Trading","Fischer Medical Ventures Ltd",FISCHER,65.99,-62.95,51,321,270,82.32,"Rest"
"Trading","Signet Industries Ltd",SIGIND,65.90,-18.76,52,201,149,45.43,"Rest"
"Trading","Northern Spirits Ltd",542628,65.51,-36.15,53,269,216,65.85,"Rest"
"Trading","Simplex Mills Company Ltd",533018,65.45,9.72,54,80,26,7.93,"Within 10%"
"Trading","Parshva Enterprises Ltd",542694,65.26,-18.95,55,203,148,45.12,"Rest"
"Trading","Surat Trade & Merchantile Ltd",530185,65.17,-25.85,56,223,167,50.91,"Rest"
"Trading","Samyak International Ltd",530025,65.14,-31.06,57,251,194,59.15,"Rest"
"Trading","Kotia Enterprises Ltd",539599,65.05,-27.15,58,230,172,52.44,"Rest"
"Trading","Aegis Logistics Ltd",AEGISLOG,64.60,-1.02,59,121,62,18.9,"Within 25%"
"Trading","Julien Agro Infratech Ltd",536073,64.55,-60.32,60,317,257,78.35,"Rest"
"Trading","Frontline Corporation Ltd",532042,64.51,-43.50,61,290,229,69.82,"Rest"
"Trading","Rajputana Investment & Finance Ltd",539090,63.96,-23.15,62,214,152,46.34,"Rest"
"Trading","Amraworld Agrico Ltd",531991,63.92,-35.87,63,267,204,62.2,"Rest"
"Trading","Sudarshan Pharma Industries Ltd",543828,63.19,-24.59,64,221,157,47.87,"Rest"
"Trading","O.P Chains Ltd",539116,63.15,0.00,65,108.5,43.5,13.26,"Within 25%"
"Trading","Apollo Ingredients Ltd",503639,62.90,96.32,66.5,14,52.5,16.01,"Within 25%"
"Trading","CHD Chemicals Ltd",539800,62.90,-15.18,66.5,183,116.5,35.52,"Rest"
"Trading","Prismx Global Ventures Ltd",501314,62.60,-7.14,68,143,75,22.87,"Within 25%"
"Trading","Oswal Agro Mills Ltd",OSWALAGRO,62.46,-39.63,69,278,209,63.72,"Rest"
"Trading","RR Metalmakers India Ltd",531667,62.34,-37.02,70,272,202,61.59,"Rest"
"Trading","Khaitan (India) Ltd",KHAITANLTD,62.32,-15.29,71,184,113,34.45,"Rest"
"Trading","Honasa Consumer Ltd",HONASA,61.71,1.26,72,101,29,8.84,"Within 10%"
"Trading","Pradhin Ltd",530095,61.45,-52.38,73,302,229,69.82,"Rest"
"Trading","Globe Commercials Ltd",540266,61.30,-41.40,74,283,209,63.72,"Rest"
"Trading","Sunrise Efficient Marketing Ltd",543515,61.15,-59.44,75,316,241,73.48,"Rest"
"Trading","Blue Pearl Agriventures Ltd",514440,60.91,-54.63,76,309,233,71.04,"Rest"
"Trading","IGC Industries Ltd",539449,60.90,-33.53,77,262,185,56.4,"Rest"
"Trading","Chandni Machines Ltd",542627,60.76,80.80,78,22,56,17.07,"Within 25%"
"Trading","B.C. Power Controls Ltd",BCP,60.73,-8.63,79,151,72,21.95,"Within 25%"
"Trading","Fervent Synergies Ltd",533896,60.60,-15.02,80,179,99,30.18,"Rest"
"Trading","Ganon Products Ltd",512443,60.58,19.35,81,64,17,5.18,"Within 10%"
"Trading","Tierra Agrotech Ltd",543531,60.50,-2.93,82,131,49,14.94,"Within 25%"
"Trading","Sicagen India Ltd",SICAGEN,60.35,-29.97,83,247,164,50,"Rest"
"Trading","Utique Enterprises Ltd",APPLEIND,60.34,-21.49,84.5,208,123.5,37.65,"Rest"
"Trading","Trans India House Impex Ltd",523752,60.34,-63.15,84.5,322,237.5,72.41,"Rest"
"Trading","Lesha Industries Ltd",533602,60.22,-37.70,86,273,187,57.01,"Rest"
"Trading","Trio Mercantile & Trading Ltd",534755,60.13,51.56,87.5,30,57.5,17.53,"Within 25%"
"Trading","Danube Industries Ltd",540361,60.13,-1.52,87.5,123,35.5,10.82,"Within 25%"
"Trading","ABans Enterprises Ltd",512165,60.12,-29.81,89,245,156,47.56,"Rest"
"Trading","Candour Techtex Ltd",522292,60.04,84.10,90.5,19,71.5,21.8,"Within 25%"
"Trading","Ashoka Metcast Ltd",ASHOKAMET,60.04,-9.47,90.5,154,63.5,19.36,"Within 25%"
"Trading","Chennai Ferrous Industries Ltd",539011,59.88,-29.96,92,246,154,46.95,"Rest"
"Trading","Flora Corporation Ltd",540267,59.77,-28.39,93,237,144,43.9,"Rest"
"Trading","Healthy Life Agritec Ltd",543546,59.76,-74.57,94,327,233,71.04,"Rest"
"Trading","Mihika Industries Ltd",538895,59.65,-37.94,95,274,179,54.57,"Rest"
"Trading","Sabrimala Industries India Ltd",540132,59.62,2.95,96,94,2,0.61,"Within 10%"
"Trading","Gujarat Poly Electronics Ltd",517288,59.59,-27.04,97,229,132,40.24,"Rest"
"Trading","Murae Organisor Ltd",542724,59.56,-62.71,98,320,222,67.68,"Rest"
"Trading","A F Enterprises Ltd",538351,59.29,-0.86,99,119,20,6.1,"Within 10%"
"Trading","G K P Printing & Packaging  Ltd",542666,59.24,-0.33,100,116,16,4.88,"Within 10%"
"Trading","Lahoti Overseas Ltd",531842,59.20,0.48,101,104,3,0.91,"Within 10%"
"Trading","ZR2 Bioenergy Ltd",506640,59.16,-60.36,102,318,216,65.85,"Rest"
"Trading","Ambassador Intra Holdings Ltd",542524,59.13,-3.02,103,133,30,9.15,"Within 10%"
"Trading","Newtrac Foods & Beverages Ltd",514060,58.98,-32.88,104,257,153,46.65,"Rest"
"Trading","Manbro Industries Ltd",512595,58.87,30.13,105,45,60,18.29,"Within 25%"
"Trading","Krishna Ventures Ltd",504392,58.74,25.67,106,51,55,16.77,"Within 25%"
"Trading","Dhyaani Tradeventtures Ltd",543516,58.73,-39.09,107,276,169,51.52,"Rest"
"Trading","Refex Industries Ltd",REFEX,58.71,-39.43,108,277,169,51.52,"Rest"
"Trading","M K Exim (India) Ltd",538890,58.49,-31.35,109,254,145,44.21,"Rest"
"Trading","D-Link India Ltd",DLINKINDIA,58.38,-14.93,110,178,68,20.73,"Within 25%"
"Trading","Reganto Enterprises Ltd",517393,58.30,-11.38,111,161,50,15.24,"Within 25%"
"Trading","Contil India Ltd",531067,58.23,-8.39,112,150,38,11.59,"Within 25%"
"Trading","Atharv Enterprises Ltd",530187,58.18,1.28,113,100,13,3.96,"Within 10%"
"Trading","PDS Ltd",PDSL,57.94,-7.28,114,144,30,9.15,"Within 10%"
"Trading","Ashiana Agro Industries Ltd",519174,57.88,8.91,115,81,34,10.37,"Within 25%"
"Trading","Agarwal Fortune India Ltd",530765,57.87,-0.04,116,113,3,0.91,"Within 10%"
"Trading","Evoq Remedies Ltd",543500,57.70,-6.12,117,139,22,6.71,"Within 10%"
"Trading","Onesource Industries & Ventures Ltd",530805,57.42,18.31,118,67,51,15.55,"Within 25%"
"Trading","Lykis Ltd",530689,57.31,56.27,119,28,91,27.74,"Rest"
"Trading","Manaksia Ltd",MANAKSIA,57.29,-15.89,120,188,68,20.73,"Within 25%"
"Trading","Suncare Traders Ltd",539526,57.19,-31.46,121,256,135,41.16,"Rest"
"Trading","Yash Management & Satelite Ltd",511601,57.07,-21.04,122,207,85,25.91,"Rest"
"Trading","Safa Systems & Technologies Ltd",543461,56.96,-53.78,123,307,184,56.1,"Rest"
"Trading","SRU Steels Ltd",540914,56.93,-41.58,124,284,160,48.78,"Rest"
"Trading","Integra Essentia Ltd",ESSENTIA,56.91,-34.18,125,266,141,42.99,"Rest"
"Trading","Pearl Green Clubs and Resorts Ltd",543540,56.87,-29.76,126,244,118,35.98,"Rest"
"Trading","Disha Resources Ltd",531553,56.84,-1.80,127,124,3,0.91,"Within 10%"
"Trading","Eforu Entertainment Ltd",531190,56.82,60.92,128,26,102,31.1,"Rest"
"Trading","Neeraj Paper Marketing Ltd",539409,56.74,-14.88,129,177,48,14.63,"Within 25%"
"Trading","Emergent Industrial Solutions Ltd",506180,56.73,-43.23,130,289,159,48.48,"Rest"
"Trading","Reetech International Ltd",543617,56.70,8.16,131,82,49,14.94,"Within 25%"
"Trading","Scan Projects Ltd",531797,56.56,25.90,132,49,83,25.3,"Rest"
"Trading","Velox Shipping and Logistics Ltd",506178,56.50,0.00,133,108.5,24.5,7.47,"Within 10%"
"Trading","Rose Merc. Ltd",512115,56.42,-16.07,134,189,55,16.77,"Within 25%"
"Trading","Sattva Sukun Lifecare Ltd",539519,56.39,-13.10,135,171,36,10.98,"Within 25%"
"Trading","Sellwin Traders Ltd",538875,56.14,-40.73,136,281,145,44.21,"Rest"
"Trading","SG Mart Ltd",SGMART,56.13,25.41,137,52,85,25.91,"Rest"
"Trading","Rotographics (India) Ltd",539922,56.10,89.15,138,18,120,36.59,"Rest"
"Trading","New Light Industries Ltd",540243,55.99,-29.03,139,240,101,30.79,"Rest"
"Trading","Worldwide Aluminium Ltd",526525,55.94,-9.92,140,157,17,5.18,"Within 10%"
"Trading","Transglobe Foods Ltd",519367,55.90,67.73,141,24,117,35.67,"Rest"
"Trading","Riddhi Siddhi Gluco Biols Ltd",524480,55.87,-14.16,142,175,33,10.06,"Within 25%"
"Trading","Dhanalaxmi Roto Spinners Ltd",521216,55.84,-6.20,143,140,3,0.91,"Within 10%"
"Trading","Neelkanth Ltd",512565,55.76,10.79,144,77,67,20.43,"Within 25%"
"Trading","Growington Ventures India Ltd",539222,55.54,-34.01,145,265,120,36.59,"Rest"
"Trading","Franklin Industries Ltd",540190,55.51,-60.61,146,319,173,52.74,"Rest"
"Trading","Filtra Consultants & Engineers Ltd",539098,55.30,0.76,147,103,44,13.41,"Within 25%"
"Trading","A-1 Ltd",542012,55.06,38.45,148,37,111,33.84,"Rest"
"Trading","Kothari Products Ltd",KOTHARIPRO,55.00,-16.25,149,190,41,12.5,"Within 25%"
"Trading","Bharat Global Developers Ltd",521238,54.98,-7.42,150,145,5,1.52,"Within 10%"
"Trading","Tainwala Chemicals & Plastics (India) Ltd",TAINWALCHM,54.91,-12.30,151,167,16,4.88,"Within 10%"
"Trading","Anmol India Ltd",ANMOL,54.81,-27.72,152,232,80,24.39,"Within 25%"
"Trading","Gujarat Inject (Kerala) Ltd",524238,54.70,201.12,153,5,148,45.12,"Rest"
"Trading","Uma Exports Ltd",UMAEXPORTS,54.62,-50.29,154,298,144,43.9,"Rest"
"Trading","Panabyte Technologies Ltd",538742,54.50,2.86,155,95,60,18.29,"Within 25%"
"Trading","Swagtam Trading & Services Ltd",539406,54.48,-17.80,156,196,40,12.2,"Within 25%"
"Trading","MRC Agrotech Ltd",540809,54.38,46.80,157,33,124,37.8,"Rest"
"Trading","Hardwyn India Ltd",HARDWYN,54.19,22.11,158,56,102,31.1,"Rest"
"Trading","Goyal Aluminiums Ltd",GOYALALUM,53.99,-7.52,159,146,13,3.96,"Within 10%"
"Trading","Chothani Foods Ltd",540681,53.76,-73.62,160,326,166,50.61,"Rest"
"Trading","Stratmont Industries Ltd",530495,53.65,-28.24,161,236,75,22.87,"Within 25%"
"Trading","Confidence Futuristic Energetech Ltd",539991,53.62,-50.05,162,297,135,41.16,"Rest"
"Trading","Concrete Infra & Media Ltd",539266,53.55,0.00,163,108.5,54.5,16.62,"Within 25%"
"Trading","Excel Realty N Infra Ltd",EXCEL,53.48,-15.04,164,180,16,4.88,"Within 10%"
"Trading","Sarthak Industries Ltd",SARTHAKIND,53.41,-26.86,165,228,63,19.21,"Within 25%"
"Trading","Checkpoint Trends Ltd",531099,53.39,100.14,166,13,153,46.65,"Rest"
"Trading","Arvind Fashions Ltd",ARVINDFASN,53.18,-15.71,167,187,20,6.1,"Within 10%"
"Trading","IB Infotech Enterprises Ltd",519463,53.16,219.33,168,3,165,50.3,"Rest"
"Trading","Vikas Lifecare Ltd",VIKASLIFE,52.97,-35.93,169,268,99,30.18,"Rest"
"Trading","Muzali Arts Ltd",539410,52.95,0.00,170,108.5,61.5,18.75,"Within 25%"
"Trading","Competent Automobiles Company Ltd",531041,52.82,-5.26,171,135,36,10.98,"Within 25%"
"Trading","Aayush Wellness Ltd",539528,52.77,-69.33,172,324,152,46.34,"Rest"
"Trading","Kridhan Infra Ltd",KRIDHANINF,52.63,-13.78,173,174,1,0.3,"Within 10%"
"Trading","Saianand Commercial Ltd",512097,52.33,-9.68,174,155,19,5.79,"Within 10%"
"Trading","Harshil Agrotech Ltd",505336,52.32,-57.29,175,313,138,42.07,"Rest"
"Trading","Bijoy Hans Ltd",524723,52.30,117.81,176.5,12,164.5,50.15,"Rest"
"Trading","Optiemus Infracom Ltd",OPTIEMUS,52.30,-28.42,176.5,238,61.5,18.75,"Within 25%"
"Trading","Gopal Iron & Steels Co.(Gujarat) Ltd",531913,52.29,45.81,178,34,144,43.9,"Rest"
"Trading","Alexander Stamps & Coin Ltd",511463,52.05,-15.41,179,185,6,1.83,"Within 10%"
"Trading","Rama Vision Ltd",RAMAVISION,51.90,57.76,180,27,153,46.65,"Rest"
"Trading","Khemani Distributors & Marketing Ltd",539788,51.80,16.53,181,72,109,33.23,"Rest"
"Trading","Catvision Ltd",531158,51.21,-17.32,182.5,192,9.5,2.9,"Within 10%"
"Trading","Annvrridhhi Ventures Ltd",538539,51.21,-9.87,182.5,156,26.5,8.08,"Within 10%"
"Trading","Agribio Spirits Ltd",539546,51.11,32.48,184,42,142,43.29,"Rest"
"Trading","Yogi Ltd",511702,51.05,-12.82,185,169,16,4.88,"Within 10%"
"Trading","Dhunseri Ventures Ltd",DVL,50.99,-27.66,186,231,45,13.72,"Within 25%"
"Trading","Mehai Technology Ltd",540730,50.91,-83.86,187,328,141,42.99,"Rest"
"Trading","Laffans Petrochemicals Ltd",524522,50.90,-2.70,188,130,58,17.68,"Within 25%"
"Trading","Kisaan Parivar Industries Ltd",519230,50.78,-41.05,189,282,93,28.35,"Rest"
"Trading","Scarnose International Ltd",543537,50.75,-2.29,190,128,62,18.9,"Within 25%"
"Trading","Polo Queen Industrial and Fintech Ltd",540717,50.66,-52.90,191,304,113,34.45,"Rest"
"Trading","Sakuma Exports Ltd",SAKUMA,50.60,-30.34,192,248,56,17.07,"Within 25%"
"Trading","Mardia Samyoung Capillary Tubes Company Ltd",513544,50.50,133.61,193,10,183,55.79,"Rest"
"Trading","Consecutive Commodities Limited",539091,50.43,-27.87,194,234,40,12.2,"Within 25%"
"Trading","COSCO (India) Ltd",530545,50.17,-12.14,195,166,29,8.84,"Within 10%"
"Trading","Mystic Electronics Ltd",535205,50.07,-26.65,196,227,31,9.45,"Within 10%"
"Trading","Cropster Agro Ltd",523105,50.06,-47.52,197,292,95,28.96,"Rest"
"Trading","Tai Industries Ltd",519483,49.93,-14.83,198,176,22,6.71,"Within 10%"
"Trading","M Lakhamsi Industries Ltd",512153,49.90,10.13,199,79,120,36.59,"Rest"
"Trading","Rishiroop Ltd",526492,49.75,-26.19,200,224,24,7.32,"Within 10%"
"Trading","Siddheswari Garments Ltd",526877,49.73,-0.72,201,118,83,25.3,"Rest"
"Trading","Hira Automobile Ltd",531743,49.50,-51.94,202,301,99,30.18,"Rest"
"Trading","Vivid Mercantile Ltd",542046,49.49,2.77,203,96,107,32.62,"Rest"
"Trading","Samsrita Labs Ltd",539267,49.45,-16.58,204,191,13,3.96,"Within 10%"
"Trading","Cravatex Ltd",509472,49.37,-19.91,205,204,1,0.3,"Within 10%"
"Trading","MMTC Ltd",MMTC,49.15,-2.59,206,129,77,23.48,"Within 25%"
"Trading","Variman Global Enterprises Ltd",540570,49.07,-63.57,207,323,116,35.37,"Rest"
"Trading","Hemang Resources Ltd",531178,48.99,-40.25,208,279,71,21.65,"Within 25%"
"Trading","Taaza International Ltd",537392,48.89,0.00,209,108.5,100.5,30.64,"Rest"
"Trading","Hindustan Appliances Ltd",531918,48.84,6.93,210,87,123,37.5,"Rest"
"Trading","Comfort Intech Ltd",531216,48.50,-15.17,211,182,29,8.84,"Within 10%"
"Trading","Balgopal Commercial Ltd",539834,48.09,-29.72,212,243,31,9.45,"Within 10%"
"Trading","Devine Impex Ltd",531585,48.05,12.05,213,75,138,42.07,"Rest"
"Trading","Pioneer Agro Extracts Ltd",519439,47.80,27.44,214,47,167,50.91,"Rest"
"Trading","Vivaa Tradecom Ltd",544002,47.79,-24.49,215,219,4,1.22,"Within 10%"
"Trading","Uniphos Enterprises Ltd",UNIENTER,47.67,-31.33,216,253,37,11.28,"Within 25%"
"Trading","MFS Intercorp Ltd",513721,47.46,22.52,217,55,162,49.39,"Rest"
"Trading","Swadeshi Industries & Leasing Ltd",506863,47.36,149.49,218,8,210,64.02,"Rest"
"Trading","Roni Households Ltd",542145,47.29,-9.13,219,152,67,20.43,"Within 25%"
"Trading","Prism Medico & Pharmacy Ltd",512217,47.27,36.68,220,38,182,55.49,"Rest"
"Trading","P.M. Telelinnks Ltd",513403,47.10,90.49,221,16,205,62.5,"Rest"
"Trading","Longview Tea Company Ltd",526568,47.03,-42.40,222,286,64,19.51,"Within 25%"
"Trading","Ramasigns Industries Ltd",515127,46.74,-51.22,223,300,77,23.48,"Within 25%"
"Trading","Darjeeling Industriies Ltd",539770,46.73,-57.11,224,312,88,26.83,"Rest"
"Trading","Avance Technologies Ltd",512149,46.36,-36.67,225,271,46,14.02,"Within 25%"
"Trading","Metroglobal Ltd",GLOBABOARD,46.35,-12.00,226,164.5,61.5,18.75,"Within 25%"
"Trading","Kaizen Agro Infrabuild Ltd",538833,46.22,-36.23,227,270,43,13.11,"Within 25%"
"Trading","Amit Securities Ltd",531557,46.00,47.60,228,32,196,59.76,"Rest"
"Trading","Svaraj Trading & Agencies Ltd",503624,45.96,-17.43,229.5,194,35.5,10.82,"Within 25%"
"Trading","Gautam Exim Ltd",540613,45.96,-2.96,229.5,132,97.5,29.73,"Rest"
"Trading","Promact Plastis Ltd",526494,45.94,23.32,231,53,178,54.27,"Rest"
"Trading","Terai Tea Co Ltd",530533,45.87,-13.43,232.5,173,59.5,18.14,"Within 25%"
"Trading","Sanmit Infra Ltd",532435,45.87,-29.21,232.5,241,8.5,2.59,"Within 10%"
"Trading","W H Brady & Co Ltd",501391,45.84,-22.78,234,212,22,6.71,"Within 10%"
"Trading","MKP Mobility Ltd",521244,45.69,-10.33,235,159,76,23.17,"Within 25%"
"Trading","Evexia Lifecare Ltd",524444,45.57,-33.92,236,263.5,27.5,8.38,"Within 10%"
"Trading","VCU Data Management Ltd",536672,45.48,7.73,237,84,153,46.65,"Rest"
"Trading","Onix Solar Energy Ltd",513119,45.40,83.08,238,20,218,66.46,"Rest"
"Trading","Ace Men Engg Works Ltd",539661,45.24,41.54,239,36,203,61.89,"Rest"
"Trading","Sarda Proteins Ltd",519242,45.16,-52.88,240,303,63,19.21,"Within 25%"
"Trading","Standard Batteries Ltd",STANDRDBAT,44.96,-18.70,241,200,41,12.5,"Within 25%"
"Trading","Enterprise International Ltd",526574,44.85,-17.78,242,195,47,14.33,"Within 25%"
"Trading","Lloyds Enterprises Ltd",LLOYDSENT,44.82,-24.50,243,220,23,7.01,"Within 10%"
"Trading","Pagaria Energy Ltd",531396,44.35,-49.20,244,293,49,14.94,"Within 25%"
"Trading","Empower India Ltd",504351,44.16,25.76,245,50,195,59.45,"Rest"
"Trading","Chandra Prabhu International Ltd",530309,44.12,-2.22,246,127,119,36.28,"Rest"
"Trading","Mukta Agriculture Ltd",535204,43.73,-24.72,247,222,25,7.62,"Within 10%"
"Trading","Jayshree Chemicals Ltd",506520,43.48,-13.39,248,172,76,23.17,"Within 25%"
"Trading","Quasar India Ltd",538452,43.20,-41.67,249,285,36,10.98,"Within 25%"
"Trading","Transchem Ltd",TRANSCHEM,43.15,262.84,250,1,249,75.91,"Rest"
"Trading","Premier Capital Services Ltd",511016,42.96,-1.37,251,122,129,39.33,"Rest"
"Trading","Ambitious Plastomac Company Ltd",526439,42.88,-33.92,252,263.5,11.5,3.51,"Within 10%"
"Trading","Sawaca Enterprises Ltd",531893,42.30,0.00,253,108.5,144.5,44.05,"Rest"
"Trading","Teamo Productions HQ Ltd",TPHQ,42.29,-18.31,254,198.5,55.5,16.92,"Within 25%"
"Trading","Maximus International Ltd",540401,42.20,-15.16,255,181,74,22.56,"Within 25%"
"Trading","Ganesha Ecoverse Ltd",539041,42.13,-33.48,256,261,5,1.52,"Within 10%"
"Trading","Ashtasidhhi Industries Ltd",531341,42.12,53.86,257,29,228,69.51,"Rest"
"Trading","Indian Link Chain Manufacturers Ltd",504746,41.96,17.98,258.5,68,190.5,58.08,"Rest"
"Trading","Starsource Multitrade Ltd",506365,41.96,-23.60,258.5,216,42.5,12.96,"Within 25%"
"Trading","Alchemist Corporation Ltd",531409,41.87,21.47,260.5,58.5,202,61.59,"Rest"
"Trading","Arman Holdings Ltd",538556,41.87,-3.43,260.5,134,126.5,38.57,"Rest"
"Trading","Konndor Industries Ltd",532397,41.69,3.86,262,91,171,52.13,"Rest"
"Trading","Millennium Online Solutions (India) Ltd",511187,41.56,-20.79,263,206,57,17.38,"Within 25%"
